ip,country_code,region_code,city,zip_code,latitude,longitude,handle,name,last_changed,registration
15.163.14.179,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-15-104-0-0-1,HPE-15-Z-INTERNET,2017-06-07,1994-07-01
7.75.13.85,US,,,,37.751,-97.822,NET-7-0-0-0-1,DISANET7,2006-04-28,1997-11-24
233.58.246.95,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
139.107.106.49,NO,,,,59.95,10.75,NET-139-105-0-0-1,RIPE-ERX-139-105-0-0,2004-03-03,2004-03-03
137.135.59.5,US,CA,San Jose,95141,37.3388,-121.8914,NET-137-135-0-0-1,MICROSOFT,2017-01-12,2011-06-21
105.206.1.41,EG,,,,30.0355,31.223,NET-105-0-0-0-1,AFRINIC-105,2010-11-19,2010-11-19
144.164.161.179,NO,,,,59.95,10.75,NET-144-164-0-0-1,RIPE-ERX-144-164-0-0,2004-01-07,2004-01-07
8.214.44.106,US,,,,37.751,-97.822,NET-8-0-0-0-1,LVLT-ORG-8-8,2012-02-24,1992-12-01
155.39.220.179,US,MA,Boston,02109,42.3605,-71.0548,NET-155-39-0-0-1,PUTNAM-B,2013-03-12,1992-03-23
142.20.104.250,CA,ON,Toronto,m5g 1x8,43.6564,-79.386,NET-142-20-0-0-1,HSC-KIDNET,2009-04-13,1991-03-18
226.65.199.240,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
217.45.149.112,GB,NIR,Newry,BT34,54.1082,-5.8997,NET-217-0-0-0-1,217-RIPE,2009-03-25,2000-06-05
58.168.88.200,AU,VIC,San Remo,3925,-38.5212,145.3734,NET-58-0-0-0-1,APNIC-58,2010-07-30,2004-05-04
82.182.221.41,SE,,,,59.3247,18.056,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
250.37.68.104,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
46.204.183.118,PL,KP,Warzachewka Polska,,52.5931,19.0894,NET-46-0-0-0-0,46-RIPE,2009-09-30,2009-09-29
7.90.2.123,US,,,,37.751,-97.822,NET-7-0-0-0-1,DISANET7,2006-04-28,1997-11-24
45.150.47.245,,,,,0.0,0.0,NET-45-128-0-0-1,RIPE,2014-05-22,2014-05-22
28.206.152.172,US,,,,37.751,-97.822,NET-28-0-0-0-1,DNIC-NET-028,2009-03-23,1996-03-11
236.24.164.64,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
236.62.44.113,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
233.32.201.32,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
98.209.239.237,US,MI,Flushing,48433,43.0738,-83.8608,NET-98-209-0-0-1,MICHIGAN-36,2007-12-06,2007-12-06
7.226.19.30,US,,,,37.751,-97.822,NET-7-0-0-0-1,DISANET7,2006-04-28,1997-11-24
77.234.181.121,DK,84,Glostrup Municipality,2600,55.6666,12.4038,NET-77-0-0-0-1,77-RIPE,2009-05-18,2006-08-29
33.207.186.31,US,,,,37.751,-97.822,NET-33-0-0-0-1,DISN-IP-LEGACY,2013-09-11,1991-01-01
85.17.60.78,NL,,,,52.3824,4.8995,NET-85-0-0-0-1,85-RIPE,2009-05-18,2004-04-01
84.116.124.114,AT,,,,48.2,16.3667,NET-84-0-0-0-1,84-RIPE,2004-03-16,2003-11-17
33.210.186.43,US,,,,37.751,-97.822,NET-33-0-0-0-1,DISN-IP-LEGACY,2013-09-11,1991-01-01
83.50.22.208,ES,CN,Lomo de Arico,38589,28.1667,-16.4833,NET-83-0-0-0-1,83-RIPE,2004-03-16,2003-11-17
85.196.61.196,GR,,,,40.7833,21.4,NET-85-0-0-0-1,85-RIPE,2009-05-18,2004-04-01
57.42.199.193,BE,,,,50.85,4.35,NET-57-0-0-0-1,RIPE-ERX-57,2014-10-14,1993-06-21
118.165.145.79,TW,,,,23.5,121.0,NET-118-0-0-0-1,APNIC-118,2010-07-30,2007-01-17
58.6.95.107,AU,,,,-33.494,143.2104,NET-58-0-0-0-1,APNIC-58,2010-07-30,2004-05-04
188.149.225.97,NO,,,,59.95,10.75,NET-188-0-0-0-1,188-RIPE,2004-03-16,NA
122.118.110.222,TW,MIA,Beimiao,,24.581,120.825,NET-122-0-0-0-1,APNIC-122,2010-07-30,2006-01-06
143.233.65.6,GR,I,Athens,,37.9833,23.7333,NET-143-233-0-0-1,RIPE-ERX-143-233-0-0,2003-11-12,2003-11-12
52.17.132.47,IE,L,Dublin,,53.3389,-6.2595,NET-52-16-0-0-1,AMAZON-DUB,2016-09-28,2016-09-28
200.201.115.250,BR,,,,-22.8305,-43.2192,NET-200-0-0-0-1,LACNIC-200,2010-07-21,2002-07-27
50.83.20.63,US,IA,Des Moines,50315,41.5468,-93.621,NET-50-80-0-0-1,MEDIACOM-RESIDENTIAL-CUST,2012-02-24,2010-11-03
120.86.14.224,CN,44,Guangzhou,,23.1167,113.25,NET-120-0-0-0-1,APNIC-120,2010-07-30,2007-01-17
96.106.204.138,US,,,,37.751,-97.822,NET-96-64-0-0-1,CABLE-1,2016-08-31,2008-02-21
251.22.122.253,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
98.24.126.205,US,NC,Gastonia,28052,35.2298,-81.2428,NET-98-24-0-0-1,RRMA,2008-04-09,2007-11-02
223.212.58.222,CN,44,Shenzhen,,22.5333,114.1333,NET-223-0-0-0-1,APNIC-223,2010-07-30,2003-03-16
199.187.250.239,US,TX,Livingston,77351,30.7247,-94.823,NET-199-187-248-0-1,EASTEX,2012-03-02,2011-07-28
53.157.77.55,DE,,,,51.2993,9.491,NET-53-0-0-0-1,RIPE-ERX-53,2014-10-14,1992-03-17
202.136.83.70,IN,GJ,Dohad,389151,22.8333,74.2667,NET-202-0-0-0-1,APNIC-CIDR-BLK,2010-08-02,1994-04-05
168.176.112.173,CO,DC,Bogotá,,4.6492,-74.0628,NET-168-176-0-0-1,LACNIC-ERX-168-176-0-0,2007-12-17,2003-08-20
4.108.173.88,US,,,,37.751,-97.822,NET-4-0-0-0-1,LVLT-ORG-4-8,2012-02-24,1992-12-01
82.53.255.81,IT,,,,43.1479,12.1097,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
180.59.155.101,JP,,,,35.69,139.69,NET-180-0-0-0-1,APNIC-180,2010-07-30,2009-04-30
98.6.214.213,US,,,,37.751,-97.822,NET-98-6-0-0-1,RCSW,2016-07-29,2016-07-29
167.175.125.218,JP,,,,35.69,139.69,NET-167-175-0-0-1,APNIC-ERX-167-175-0-0,2009-10-08,2003-07-23
44.175.253.54,US,CA,San Diego,92111,32.8072,-117.1649,NET-44-0-0-0-1,AMPRNET,2009-06-19,1992-07-01
151.148.109.223,US,IA,Iowa City,52243,41.6611,-91.5302,NET-151-148-0-0-1,ACT-NET,2016-05-27,1991-07-30
199.83.111.176,US,,,,37.751,-97.822,NET-199-83-104-0-1,BUCKEYE-CABLESYSTEM,2016-12-28,2012-01-18
245.17.89.125,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
111.236.56.141,JP,,,,35.69,139.69,NET-111-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
61.42.246.234,KR,,,,37.5112,126.9741,NET-61-0-0-0-1,APNIC3,2010-07-30,1997-04-25
175.194.85.10,KR,11,Seoul,,37.5111,126.9743,NET-175-0-0-0-0,APNIC-175,2010-07-30,2009-08-03
12.200.168.167,US,IA,Dubuque,52003,42.4313,-90.6347,NET-12-0-0-0-1,ATT,2013-12-19,1983-08-23
236.157.241.21,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
158.148.51.104,IT,,,,43.1479,12.1097,NET-158-148-0-0-1,RIPE-ERX-158-148-0-0,2010-11-17,2010-11-03
90.245.134.233,GB,,,,51.4964,-0.1224,NET-90-0-0-0-1,90-RIPE,2009-05-18,2005-06-30
210.23.106.127,PH,01,,,15.9761,120.5711,NET-210-0-0-0-1,APNIC-CIDR-BLK2,2010-08-02,1996-07-01
63.216.126.148,LB,BA,Beirut,,33.8719,35.5097,NET-63-216-96-0-1,OGERONET,2015-03-13,2015-03-13
42.227.197.26,CN,41,Zhengzhou,,34.6836,113.5325,NET-42-0-0-0-1,APNIC-42,2011-04-12,2010-10-26
138.64.144.206,US,,,,37.751,-97.822,NET-138-64-0-0-1,OATK-IPV4-NET-2,2016-11-08,1990-02-07
155.50.152.35,US,NY,Rochester,14650,43.286,-77.6843,NET-155-50-0-0-1,KODAK-155-50,2012-03-02,1992-10-12
139.219.68.16,CN,11,Beijing,,39.9289,116.3883,NET-139-219-0-0-1,APNIC-ERX-139-219-0-0,2010-11-17,2010-11-03
27.99.102.88,AU,NSW,,2025,-33.8878,151.2368,NET-27-0-0-0-1,APNIC-27,2010-07-30,NA
62.191.249.181,GB,,,,51.4964,-0.1224,NET-62-0-0-0-1,RIPE-C3,2009-03-25,1997-04-25
49.11.80.45,KR,11,Seoul,,37.5111,126.9743,NET-49-0-0-0-0,APNIC-49,2010-08-16,2010-08-12
37.26.124.36,IL,TA,Tel Aviv,,32.0666,34.765,NET-37-0-0-0-1,RIPE-37,2011-01-17,2010-11-30
104.108.5.162,NL,NH,Amsterdam,1091,52.35,4.9167,NET-104-108-0-0-1,AIBV,2016-06-30,2016-06-30
26.132.183.19,US,,,,37.751,-97.822,NET-26-0-0-0-1,DISANET26,2009-06-19,1995-05-01
225.28.107.223,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
244.57.77.218,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
161.86.71.63,NL,NB,Eindhoven,5612,51.4484,5.4731,NET-161-83-0-0-1,RIPE-ERX-161-83-0-0,2004-02-18,2004-02-18
15.189.227.228,US,CA,Palo Alto,94304,37.3762,-122.1826,NET-15-104-0-0-1,HPE-15-Z-INTERNET,2017-06-07,1994-07-01
3.117.135.6,US,CT,Fairfield,06828,41.1412,-73.2637,NET-3-0-0-0-1,GE-INTERNET,2008-03-28,1988-02-23
110.99.9.115,CN,11,Beijing,,39.9289,116.3883,NET-110-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
103.38.24.209,KR,,,,37.5112,126.9741,NET-103-0-0-0-1,APNIC-103,2011-02-10,2011-01-09
161.89.154.168,NL,NB,Eindhoven,5612,51.4484,5.4731,NET-161-83-0-0-1,RIPE-ERX-161-83-0-0,2004-02-18,2004-02-18
8.34.171.230,US,,,,37.751,-97.822,NET-8-0-0-0-1,LVLT-ORG-8-8,2012-02-24,1992-12-01
30.100.168.213,US,,,,37.751,-97.822,NET-30-0-0-0-1,DNIC-NET-030,2009-06-19,1991-07-01
234.109.255.171,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
142.30.117.133,CA,BC,Victoria,v8x 4s8,48.4777,-123.3658,NET-142-30-0-0-1,PROVINCE-OF-BRITISH-COLUMBIA,2013-09-18,1991-05-13
144.97.246.212,AU,ACT,Canberra,2600,-35.2761,149.1344,NET-144-97-0-0-1,APNIC-ERX-144-97-0-0,2009-10-08,2004-01-07
233.33.183.56,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
201.220.142.59,HN,,,,15.0,-86.5,NET-201-0-0-0-1,LACNIC-201,2010-07-21,2003-04-03
156.253.134.249,ZA,GT,Johannesburg,2000,-26.2309,28.0583,NET-156-253-0-0-1,AFRINIC-ERX-156-253-0-0,2010-11-17,2010-11-03
243.254.196.247,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
127.200.125.227,,,,,0.0,0.0,NET-127-0-0-0-1,SPECIAL-IPV4-LOOPBACK-IANA-RESERVED,2013-08-30,NA
73.98.99.130,US,,,,37.751,-97.822,NET-73-98-0-0-1,ALBUQUERQUE-20,2016-02-22,2016-02-22
4.103.121.170,US,,,,37.751,-97.822,NET-4-0-0-0-1,LVLT-ORG-4-8,2012-02-24,1992-12-01
144.213.163.86,JP,,,,35.69,139.69,NET-144-213-0-0-1,APNIC-ERX-144-213-0-0,2009-10-08,2004-01-07
73.177.56.17,US,MS,Southaven,38671,34.9489,-89.9665,NET-73-177-0-0-1,MEMPHIS-9,2014-01-31,2014-01-31
43.238.29.201,CN,42,Wuhan,,30.5801,114.2734,NET-43-0-0-0-1,APNIC-ERX-43,2013-01-14,1989-02-21
90.235.67.239,SE,,,,59.3247,18.056,NET-90-0-0-0-1,90-RIPE,2009-05-18,2005-06-30
64.94.77.123,US,VA,Ashburn,20147,39.018,-77.539,NET-64-94-77-0-1,INAP-WDC006-BLACKOAK-56119,2012-03-27,2012-03-27
163.117.160.74,ES,MD,Madrid,28001,40.4167,-3.6838,NET-163-0-0-0-0,APNIC-ERX-163,2010-07-30,1993-05-01
130.11.239.216,US,VA,Herndon,20192,38.8318,-77.2888,NET-130-11-0-0-1,GEORES,2008-03-19,1988-04-14
1.221.211.130,KR,28,Incheon,,37.4536,126.7317,NET-1-0-0-0-1,APNIC-1,2010-07-30,NA
108.196.171.16,US,,,,37.751,-97.822,NET-108-192-0-0-1,SBCIS-SBIS,2012-03-02,2011-01-12
164.1.28.112,FR,IDF,Paris,75001,48.8628,2.3292,NET-164-1-0-0-1,RIPE-ERX-164-1-0-0,2009-08-25,2003-07-23
38.29.141.7,US,,,,37.751,-97.822,NET-38-0-0-0-1,COGENT-A,2011-05-20,1991-04-16
178.190.200.181,AT,9,Vienna,1070,48.2,16.35,NET-178-0-0-0-1,178-RIPE,2009-05-18,2009-01-30
188.140.196.21,OM,,,,21.0,57.0,NET-188-0-0-0-1,188-RIPE,2004-03-16,NA
136.240.197.147,US,IL,Chicago,60606,41.8824,-87.6377,NET-136-240-0-0-1,BOEING-BNETS,2005-05-19,1989-10-05
41.43.175.247,EG,,,,30.0355,31.223,NET-41-0-0-0-1,NET41,2010-11-09,2005-04-12
218.132.159.210,JP,,,,35.69,139.69,NET-218-0-0-0-1,APNIC4,2010-07-30,2000-12-07
128.177.125.53,US,IL,Chicago,60616,41.8483,-87.6291,NET-128-177-125-0-2,ZSCALER-CHI1,2014-10-17,2014-10-17
4.11.237.56,US,,,,37.751,-97.822,NET-4-11-0-0-1,LVLT-STATIC-4-11-16,2010-09-28,2010-09-28
164.177.117.102,FR,IDF,Paris,75001,48.8628,2.3292,NET-164-177-0-0-1,RIPE-ERX-164-177-0-0,2010-11-17,2010-11-03
249.242.64.48,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
100.33.182.180,US,NY,South Ozone Park,11420,40.6749,-73.8192,NET-100-0-0-0-1,V4-VZO,2016-08-18,2010-12-28
223.212.41.138,CN,44,Shenzhen,,22.5333,114.1333,NET-223-0-0-0-1,APNIC-223,2010-07-30,2003-03-16
91.75.147.169,AE,,,,24.0,54.0,NET-91-0-0-0-1,91-RIPE,2009-05-18,2005-06-30
74.179.236.134,US,,,,37.751,-97.822,NET-74-179-192-0-1,BLS-74-179-192-0-1003020948,2010-03-03,2010-03-03
118.221.109.65,KR,11,Seoul,,37.5111,126.9743,NET-118-0-0-0-1,APNIC-118,2010-07-30,2007-01-17
121.207.92.234,CN,35,Fuzhou,,26.0614,119.3061,NET-121-0-0-0-1,APNIC-121,2010-07-30,2006-01-06
238.74.2.114,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
139.96.92.19,SE,O,Trollhättan,461 01,58.2667,12.3,NET-139-96-0-0-1,RIPE-ERX-139-96-0-0,2004-03-03,2004-03-03
33.113.124.222,US,,,,37.751,-97.822,NET-33-0-0-0-1,DISN-IP-LEGACY,2013-09-11,1991-01-01
249.173.157.229,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
176.93.159.175,FI,18,Helsinki,00300,60.1756,24.9342,NET-176-0-0-0-0,RIPE-176,2010-05-18,1993-05-01
66.91.7.149,US,HI,Pearl City,96782,21.3973,-157.9752,NET-66-91-0-0-1,ROADRUNNER-HAWAII2,2011-07-06,2001-03-29
42.187.16.173,CN,44,Guangzhou,,23.1167,113.25,NET-42-0-0-0-1,APNIC-42,2011-04-12,2010-10-26
101.161.187.96,AU,NSW,Caringbah,2229,-34.0473,151.1205,NET-101-0-0-0-1,APNIC-101,2010-08-16,2010-08-12
56.194.135.160,US,NC,Raleigh,27668,35.7977,-78.6253,NET-56-0-0-0-1,USPS1,2006-03-03,1992-11-02
92.40.127.161,GB,ENG,Gravesend,DA12,51.4279,0.3868,NET-92-0-0-0-1,92-RIPE,2009-05-18,2007-03-27
159.204.25.122,US,AR,Fort Smith,72903,35.3479,-94.3532,NET-159-204-0-0-1,DATA,2015-11-18,1992-06-04
30.186.125.148,US,,,,37.751,-97.822,NET-30-0-0-0-1,DNIC-NET-030,2009-06-19,1991-07-01
24.155.148.65,US,,,,37.751,-97.822,NET-24-155-0-0-1,GRANDECOM-03,2012-02-24,2000-04-03
200.246.222.181,BR,,,,-22.8305,-43.2192,NET-200-0-0-0-1,LACNIC-200,2010-07-21,2002-07-27
50.24.226.18,US,TX,New Caney,77357,30.1873,-95.1469,NET-50-24-0-0-1,SUDDE-NETBLK-2010,2012-03-20,2010-10-25
54.233.134.213,BR,SP,São Paulo,,-23.5733,-46.6417,NET-54-224-0-0-1,AMAZON-2011L,2012-04-02,2012-03-01
72.13.145.33,US,FL,Hollywood,33025,25.9829,-80.2794,NET-72-13-145-0-1,HWC-BLK-REGEN7,2015-03-26,2015-03-26
255.181.7.223,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
100.104.131.120,,,,,0.0,0.0,NET-100-64-0-0-1,SHARED-ADDRESS-SPACE-RFCTBD-IANA-RESERVED,2016-04-11,2012-03-13
160.162.28.77,MA,06,Casablanca,,33.5928,-7.6192,NET-160-162-0-0-1,AFRINIC-ERX-160-162-0-0,2010-11-17,2010-11-03
186.220.48.189,BR,SP,São Paulo,,-23.5733,-46.6417,NET-186-0-0-0-1,LACNIC-186,2010-07-21,2007-09-28
241.13.46.43,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
89.207.119.245,NO,,,,59.95,10.75,NET-89-0-0-0-1,89-RIPE,2009-05-18,2005-06-30
151.34.71.30,IT,52,Sesto Fiorentino,50019,43.8333,11.2167,NET-151-0-0-0-0,RIPE-ERX-151,2009-05-18,1993-05-01
246.86.79.196,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
129.227.176.141,US,PA,Blue Bell,19422,40.1576,-75.2757,NET-129-222-0-0-1,UNISYS-B3,2009-06-09,1988-03-07
158.4.7.175,US,CO,Colorado Springs,80911,38.7466,-104.7103,NET-158-4-0-0-1,CARSON-NET1,2008-07-25,1992-04-13
199.124.198.242,US,,,,37.751,-97.822,NET-199-124-128-0-1,DNIC-SNET-199-124-128,2009-04-17,1994-12-13
7.189.190.211,US,,,,37.751,-97.822,NET-7-0-0-0-1,DISANET7,2006-04-28,1997-11-24
124.0.44.111,KR,,,,37.5112,126.9741,NET-124-0-0-0-1,APNIC-124,2010-07-30,2005-01-27
68.239.100.208,US,MD,Silver Spring,20902,39.0409,-77.0445,NET-68-238-64-0-1,VIS-68-236,2016-08-18,2003-07-18
208.179.189.235,US,CA,Los Angeles,90013,34.0544,-118.244,NET-208-179-189-224-1,TIERZERO-3501440480,2011-08-09,2011-08-09
46.11.44.106,MT,32,Mosta,,35.9092,14.4256,NET-46-0-0-0-0,46-RIPE,2009-09-30,2009-09-29
226.190.155.103,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
154.113.87.198,NG,,,,10.0,8.0,NET-154-0-0-0-0,NET154,2010-11-09,1993-05-01
110.8.163.209,KR,28,Incheon,,37.4536,126.7317,NET-110-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
121.229.226.223,CN,32,Nanjing,,32.0617,118.7778,NET-121-0-0-0-1,APNIC-121,2010-07-30,2006-01-06
221.121.33.196,VN,39,Bien Hoa,,10.95,106.8167,NET-221-0-0-0-1,APNIC7,2010-07-30,NA
156.120.79.40,US,DC,Washington,20544,38.8933,-77.0146,NET-156-120-0-0-1,USCOURTS2,1998-08-14,1992-03-25
72.50.99.46,PR,,Carolina,,18.394,-65.9779,NET-72-50-0-0-1,PRTC-NET-2,2012-02-24,2005-07-05
194.170.235.195,AE,,,,24.0,54.0,NET-194-0-0-0-1,RIPE-CBLK2,2009-03-25,1993-07-21
245.175.43.213,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
197.59.41.75,EG,,,,30.0355,31.223,NET-197-0-0-0-1,NET197,2010-11-09,2008-10-27
149.145.232.16,US,MA,Waltham,02451,42.403,-71.259,NET-149-145-0-0-1,HRB-NETB,2012-02-24,1991-04-26
166.208.67.126,US,,,,37.751,-97.822,NET-166-128-0-0-1,NETBLK-CDPD-B,2005-01-07,1993-07-09
10.197.98.187,,,,,0.0,0.0,NET-10-0-0-0-1,PRIVATE-ADDRESS-ABLK-RFC1918-IANA-RESERVED,2013-08-30,NA
122.17.251.179,JP,12,,274-0071,35.6833,140.0333,NET-122-0-0-0-1,APNIC-122,2010-07-30,2006-01-06
146.19.134.135,FR,OCC,Nîmes,,43.8338,4.3596,NET-146-19-0-0-1,RIPE-ERX-146-19-0-0,2004-02-04,2004-02-04
8.108.171.141,US,,,,37.751,-97.822,NET-8-0-0-0-1,LVLT-ORG-8-8,2012-02-24,1992-12-01
188.208.104.62,MD,,,,47.0188,28.8128,NET-188-0-0-0-1,188-RIPE,2004-03-16,NA
68.156.10.209,US,GA,Stone Mountain,30088,33.7606,-84.1763,NET-68-156-8-0-1,BLS-68-156-8-0-22-1006234449,2010-06-23,2010-06-23
60.208.197.95,CN,37,Jinan,,36.6683,116.9972,NET-60-0-0-0-1,APNIC-60,2010-07-30,2003-04-06
40.171.81.151,US,,,,37.751,-97.822,NET-40-144-0-0-1,LILLY-NET,2012-11-13,1991-04-23
43.104.57.212,JP,13,Tokyo,100-0001,35.6427,139.7677,NET-43-0-0-0-1,APNIC-ERX-43,2013-01-14,1989-02-21
74.135.126.62,US,OH,Lima,45807,40.7988,-84.1319,NET-74-128-0-0-1,INSIGHT-COMMUNCATIONS-CORP,2013-12-10,2006-04-07
243.54.253.247,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
59.24.111.141,KR,,,,37.5112,126.9741,NET-59-0-0-0-1,APNIC-59,2010-07-30,2004-05-04
217.126.227.152,ES,MD,Madrid,28001,40.4167,-3.6838,NET-217-0-0-0-1,217-RIPE,2009-03-25,2000-06-05
110.205.191.39,CN,11,Beijing,,39.9289,116.3883,NET-110-0-0-0-1,APNIC-AP,2010-07-30,2008-11-12
46.40.117.34,BG,19,Dulovo,7650,43.8167,27.15,NET-46-0-0-0-0,46-RIPE,2009-09-30,2009-09-29
73.18.239.60,US,MI,Flint,48506,43.0637,-83.6236,NET-73-18-0-0-1,MICHIGAN-44,2014-09-25,2014-09-25
243.112.187.67,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
204.22.38.144,US,MI,Lansing,48933,42.732,-84.5539,NET-204-22-0-0-1,STATEMINET,2002-02-20,1994-05-10
152.29.46.110,US,NC,Durham,27709,35.994,-78.8986,NET-152-29-0-0-1,NCREN-B29,2000-12-27,1994-08-08
13.170.18.159,US,,,,37.751,-97.822,NET-13-168-0-0-1,RIPE,2015-12-28,2015-12-28
171.56.35.11,IN,,,,20.0,77.0,NET-171-0-0-0-0,APNIC-ERX-171,2010-07-30,1993-05-01
64.67.131.119,US,VA,Herndon,20170,38.9841,-77.3827,NET-64-67-131-112-1,DIGINET2543,2000-09-10,2000-09-10
18.253.95.39,US,MA,Cambridge,02139,42.3646,-71.1028,NET-18-253-0-0-1,AT-88-Z,2017-04-18,2017-04-18
96.194.222.127,US,,,,37.751,-97.822,NET-96-194-128-0-1,DC-CDV-15,2008-02-20,2008-02-20
255.75.54.1,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
49.13.132.64,IN,,,,20.0,77.0,NET-49-0-0-0-0,APNIC-49,2010-08-16,2010-08-12
160.235.255.202,JP,34,,,34.3963,132.4594,NET-160-233-0-0-1,APNIC-ERX-160-233-0-0,2017-03-02,2004-04-05
2.49.149.96,AE,AZ,Al Ain,,24.1917,55.7606,NET-2-0-0-0-1,2-RIPE,2009-09-30,2009-09-29
106.183.208.198,JP,,,,35.69,139.69,NET-106-0-0-0-1,APNIC-106,2011-02-10,2011-01-09
253.173.127.176,,,,,0.0,0.0,NET-240-0-0-0-0,SPECIAL-IPV4-FUTURE-USE-IANA-RESERVED,2013-08-30,NA
122.242.205.54,CN,33,Jinhua,,29.1068,119.6442,NET-122-0-0-0-1,APNIC-122,2010-07-30,2006-01-06
39.182.210.122,CN,,,,34.7725,113.7266,NET-39-0-0-0-1,APNIC-39,2011-02-10,2011-01-09
238.77.35.150,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
64.126.144.168,US,ID,Moscow,83843,46.7172,-116.9179,NET-64-126-128-0-1,FIRST-STEP,2003-09-05,2002-08-20
29.165.95.30,US,,,,37.751,-97.822,NET-29-0-0-0-1,DNIC-RNET-029-000,2012-11-08,1991-07-01
10.97.77.167,,,,,0.0,0.0,NET-10-0-0-0-1,PRIVATE-ADDRESS-ABLK-RFC1918-IANA-RESERVED,2013-08-30,NA
162.55.128.120,US,NJ,Monmouth Junction,08852,40.3929,-74.5412,NET-162-55-0-0-1,DOWJONES2,2012-04-18,1992-08-03
25.200.12.241,GB,,,,51.4964,-0.1224,NET-25-0-0-0-1,RIPE-ERX-25,2013-01-14,1985-01-28
181.83.68.211,AR,,,,-34.6033,-58.3817,NET-181-0-0-0-0,LACNIC-181,2010-07-21,1993-05-01
149.194.156.79,GB,ENG,Sunbury-on-Thames,TW16,51.4,-0.4,NET-149-177-0-0-1,RIPE-ERX-149-177-0-0,2003-10-15,2003-10-15
208.220.47.2,US,,,,37.751,-97.822,NET-208-192-0-0-1,UUNET1996B,2012-03-20,1996-05-08
88.39.205.247,IT,75,Barletta,76121,41.3143,16.2817,NET-88-0-0-0-1,88-RIPE,2009-05-18,2004-04-01
75.129.121.67,US,MI,Cadillac,49601,44.2564,-85.5348,NET-75-129-120-0-1,FND-WI-75-129-120,2006-08-14,2006-08-14
225.60.108.208,,,,,0.0,0.0,NET-224-0-0-0-1,MCAST-NET,2013-08-30,1991-05-22
82.115.42.17,KZ,,,,48.0,68.0,NET-82-0-0-0-1,82-RIPE,2004-03-16,2002-11-23
121.238.109.191,CN,32,Wuxi,,31.5689,120.2886,NET-121-0-0-0-1,APNIC-121,2010-07-30,2006-01-06
